,train_combined,labels
455,C57P18thinF_IMG_20150729_110457_cell_85.png,0
456,C204ThinF_IMG_20151029_112502_cell_114.png,0
457,C71P32_ThinF_IMG_20150813_162016_cell_39.png,0
458,C147P108ThinF_IMG_20151115_101317_cell_47.png,0
459,C105P66ThinF_IMG_20150924_094944_cell_97.png,0
460,C178P139NThinF_IMG_20151201_154025_cell_101.png,0
461,C177P138NThinF_IMG_20151201_142514_cell_11.png,0
462,C66P27N_ThinF_IMG_20150818_163419_cell_172.png,0
463,C210ThinF_IMG_20151029_162934_cell_258.png,0
464,C201ThinF_IMG_20150930_143129_cell_48.png,0
465,C171P132ThinF_IMG_20151119_153347_cell_93.png,0
466,C7NthinF_IMG_20150611_105043_cell_125.png,0
467,C81P42ThinF_IMG_20150817_120351_cell_149.png,0
468,C13NThinF_IMG_20150614_131417_cell_110.png,0
469,C143P104ThinF_IMG_20151005_230100_cell_15.png,0
470,C234ThinF_IMG_20151112_163036_cell_162.png,0
471,C227ThinF_IMG_20151112_135158_cell_55.png,0
472,C180P141NThinF_IMG_20151201_164714_cell_16.png,0
473,C168P129ThinF_IMG_20151118_160516_cell_167.png,0
474,C236ThinF_IMG_20151127_102115_cell_29.png,0
475,C163P124ThinF_IMG_20151116_111742_cell_56.png,0
476,C61P22N_ThinF_IMG_20150818_112518_cell_71.png,0
477,C212ThinF_IMG_20151106_105941_cell_34.png,0
478,C64P25N_ThinF_IMG_20150818_152337_cell_51.png,0
479,C150P111ThinF_IMG_20151115_115922_cell_24.png,0
480,C182P143NThinF_IMG_20151201_172216_cell_36.png,0
481,C129P90ThinF_IMG_20151004_134306_cell_52.png,0
482,C102P63ThinF_IMG_20150918_161826_cell_144.png,0
483,C141P102ThinF_IMG_20151005_214338_cell_135.png,0
484,C96P57ThinF_IMG_20150824_105531_cell_101.png,0
485,C38P3thinF_original_IMG_20150621_112116_cell_197.png,0
486,C55P16thinF_IMG_20150728_123237_cell_174.png,0
487,C105P66ThinF_IMG_20150924_094800_cell_74.png,0
488,C187P148NThinF_IMG_20151203_154503_cell_121.png,0
489,C54P15thinF_IMG_20150728_102017_cell_127.png,0
490,C168P129ThinF_IMG_20151118_155802_cell_1.png,0
491,C152P113ThinF_IMG_20151115_124853_cell_116.png,0
492,C107P68ThinF_IMG_20150924_222630_cell_129.png,0
493,C153P114ThinF_IMG_20151115_135832_cell_272.png,0
494,C213ThinF_IMG_20151106_112422_cell_138.png,0
495,C131P92ThinF_IMG_20151004_151001_cell_29.png,0
496,C78P39ThinF_IMG_20150606_104106_cell_57.png,0
497,C147P108ThinF_IMG_20151115_092605_cell_96.png,0
498,C215ThinF_IMG_20151106_133116_cell_210.png,0
499,C240ThinF_IMG_20151127_115306_cell_6.png,0
500,C144P105ThinF_IMG_20151015_155004_cell_93.png,0
501,C104P65ThinF_IMG_20150918_171154_cell_93.png,0
502,C214ThinF_IMG_20151106_131748_cell_148.png,0
503,C226ThinF_IMG_20151112_131622_cell_15.png,0
504,C231ThinF_IMG_20151112_153041_cell_35.png,0
505,C186P147NThinF_IMG_20151203_150808_cell_63.png,0
506,C161P122ThinF_IMG_20151116_100959_cell_76.png,0
507,C226ThinF_IMG_20151112_131255_cell_75.png,0
508,C80P41ThinF_IMG_20150817_110608_cell_14.png,0
509,C73P34_ThinF_IMG_20150815_112246_cell_92.png,0
510,C210ThinF_IMG_20151029_162439_cell_91.png,0
511,C76P37ThinF_IMG_20150815_171214_cell_69.png,0
512,C118P79ThinF_IMG_20151002_110725_cell_107.png,0
513,C1_thinF_IMG_20150604_104722_cell_81.png,0
514,C98P59ThinF_IMG_20150917_153600_cell_5.png,0
515,C130P91ThinF_IMG_20151004_141504_cell_80.png,0
516,C214ThinF_IMG_20151106_114611_cell_64.png,0
517,C208ThinF_IMG_20151029_155827_cell_146.png,0
518,C90P51ThinF_IMG_20150821_115700_cell_89.png,0
519,C220ThinF_IMG_20151106_154339_cell_12.png,0
520,C55P16thinF_IMG_20150728_121151_cell_82.png,0
521,C3thin_original_IMG_20150608_163029_cell_44.png,0
522,C122P83ThinF_IMG_20151002_150207_cell_15.png,0
523,C96P57ThinF_IMG_20150824_111748_cell_5.png,0
524,C210ThinF_IMG_20151029_162439_cell_263.png,0
525,C99P60ThinF_IMG_20150918_141314_cell_65.png,0
526,C95P56ThinF_IMG_20150821_171530_cell_34.png,0
527,C240ThinF_IMG_20151127_115223_cell_120.png,0
528,C203ThinF_IMG_20151029_110105_cell_215.png,0
529,C208ThinF_IMG_20151029_160108_cell_192.png,0
530,C212ThinF_IMG_20151106_105834_cell_40.png,0
531,C225ThinF_IMG_20151112_113953_cell_188.png,0
532,C215ThinF_IMG_20151106_133116_cell_196.png,0
533,C210ThinF_IMG_20151029_162834_cell_186.png,0
534,C104P65ThinF_IMG_20150918_172537_cell_53.png,0
535,C65P26N_ThinF_IMG_20150818_154326_cell_108.png,0
536,C159P120ThinF_IMG_20151115_190642_cell_58.png,0
537,C63P24N_ThinF_IMG_20150818_144456_cell_27.png,0
538,C87P48ThinF_IMG_20150820_144714_cell_173.png,0
539,C204ThinF_IMG_20151029_112502_cell_64.png,0
540,C220ThinF_IMG_20151106_154510_cell_1.png,0
541,C219ThinF_IMG_20151106_150027_cell_211.png,0
542,C133P94ThinF_IMG_20151004_155331_cell_53.png,0
543,C104P65ThinF_IMG_20150918_171154_cell_190.png,0
544,C33P1thinF_IMG_20150619_114756a_cell_36.png,0
545,C88P49ThinF_IMG_20150820_153042_cell_191.png,0
546,C164P125ThinF_IMG_20151116_114404_cell_73.png,0
547,C238NThinF_IMG_20151207_114914_cell_42.png,0
548,C88P49ThinF_IMG_20150820_152521_cell_197.png,0
549,C78P39ThinF_IMG_20150606_103630_cell_37.png,0
550,C184P145ThinF_IMG_20151203_103824_cell_71.png,0
551,C67P28N_ThinF_IMG_20150819_121053_cell_176.png,0
552,C37BP2_thinF_IMG_20150620_133205a_cell_41.png,0
553,C209ThinF_IMG_20151029_160857_cell_81.png,0
554,C168P129ThinF_IMG_20151118_161940_cell_79.png,0
555,C174P135NThinF_IMG_20151127_135342_cell_2.png,0
556,C163P124ThinF_IMG_20151116_111147_cell_180.png,0
557,C45P6ThinF_IMG_20151130_154725_cell_74.png,0
558,C177P138NThinF_IMG_20151201_143025_cell_52.png,0
559,C47P8thinOriginalOlympusCX21_IMG_20150717_174750_cell_137.png,0
560,C224ThinF_IMG_20151112_112834_cell_189.png,0
561,C45P6ThinF_IMG_20151130_155110_cell_27.png,0
562,C55P16thinF_IMG_20150728_123237_cell_146.png,0
563,C151P112ThinF_IMG_20151115_121725_cell_72.png,0
564,C58P19thinF_IMG_20150802_122215_cell_129.png,0
565,C226ThinF_IMG_20151112_131408_cell_102.png,0
566,C151P112ThinF_IMG_20151115_121644_cell_7.png,0
567,C230ThinF_IMG_20151112_150647_cell_211.png,0
568,C231ThinF_IMG_20151112_153359_cell_123.png,0
569,C89P50ThinF_IMG_20150820_163728_cell_47.png,0
570,C118P79ThinF_IMG_20151002_105735_cell_33.png,0
571,C52P13thinF_IMG_20150725_123938_cell_90.png,0
572,C167P128ReThinF_IMG_20151201_110011_cell_193.png,0
573,C146P107ThinF_IMG_20151018_140044_cell_24.png,0
574,C202ThinF_IMG_20151015_151736_cell_213.png,0
575,C226ThinF_IMG_20151112_131731_cell_74.png,0
576,C102P63ThinF_IMG_20150918_162155_cell_88.png,0
577,C240ThinF_IMG_20151127_115223_cell_185.png,0
578,C5NThinF_IMG_20150609_122034_cell_226.png,0
579,C172P133ThinF_IMG_20151119_154936_cell_122.png,0
580,C184P145ThinF_IMG_20151203_103326_cell_120.png,0
581,C1_thinF_IMG_20150604_104942_cell_152.png,0
582,C130P91ThinF_IMG_20151004_141341_cell_90.png,0
583,C47P8thinOriginalOlympusCX21_IMG_20150717_174222_cell_152.png,0
584,C118P79ThinF_IMG_20151002_105827_cell_127.png,0
585,C214ThinF_IMG_20151106_115440_cell_72.png,0
586,C114P75ThinF_IMG_20150930_150057_cell_93.png,0
587,C183P144NThinF_IMG_20151201_223758_cell_51.png,0
588,C54P15thinF_IMG_20150728_105949_cell_103.png,0
589,C67P28N_ThinF_IMG_20150819_115417_cell_12.png,0
590,C7NthinF_IMG_20150611_104404_cell_160.png,0
591,C72P33_ThinF_IMG_20150815_105823_cell_127.png,0
592,C120P81ThinF_IMG_20151002_130407_cell_73.png,0
593,C48P9thinF_IMG_20150721_160944_cell_53.png,0
594,C98P59ThinF_IMG_20150917_154235_cell_125.png,0
595,C106P67ThinF_IMG_20150924_102413_cell_114.png,0
596,C38P3thinF_original_IMG_20150621_112227_cell_3.png,0
597,C54P15thinF_IMG_20150728_112832_cell_22.png,0
598,C120P81ThinF_IMG_20151002_130715_cell_128.png,0
599,C123P84ThinF_IMG_20151002_151851_cell_22.png,0
600,C123P84ThinF_IMG_20151002_152144_cell_73.png,0
601,C57P18thinF_IMG_20150729_110305_cell_210.png,0
602,C176P137NThinF_IMG_20151201_121303_cell_55.png,0
603,C209ThinF_IMG_20151029_160927_cell_189.png,0
604,C224ThinF_IMG_20151112_112334_cell_166.png,0
605,C168P129ThinF_IMG_20151118_160845_cell_123.png,0
606,C84P45ThinF_IMG_20150818_102654_cell_26.png,0
607,C227ThinF_IMG_20151112_135818_cell_152.png,0
608,C63P24N_ThinF_IMG_20150818_143319_cell_9.png,0
609,C165P126ThinF_IMG_20151117_171646_cell_173.png,0
610,C222ThinF_IMG_20151115_150925_cell_206.png,0
611,C68P29N_ThinF_IMG_20150819_134504_cell_14.png,0
612,C58P19thinF_IMG_20150802_122338_cell_82.png,0
613,C135P96ThinF_IMG_20151005_123715_cell_5.png,0
614,C93P54ThinF_IMG_20150821_162641_cell_13.png,0
615,C46P7ThinF_IMG_20151130_205719_cell_101.png,0
616,C230ThinF_IMG_20151112_150753_cell_269.png,0
617,C53P14thinF_IMG_20150726_120026_cell_176.png,0
618,C111P72ThinF_IMG_20150930_113049_cell_37.png,0
619,C50P11thinF_IMG_20150724_120553_cell_54.png,0
620,C133P94ThinF_IMG_20151004_154717_cell_75.png,0
621,C124P85ThinF_IMG_20151002_155101_cell_1.png,0
622,C171P132ThinF_IMG_20151119_153512_cell_182.png,0
623,C89P50ThinF_IMG_20150820_162813_cell_155.png,0
624,C227ThinF_IMG_20151112_135422_cell_31.png,0
625,C211ThinF_IMG_20151029_163959_cell_225.png,0
626,C211ThinF_IMG_20151029_164248_cell_80.png,0
627,C85P46ThinF_IMG_20150820_110143_cell_110.png,0
628,C163P124ThinF_IMG_20151116_111147_cell_38.png,0
629,C68P29N_ThinF_IMG_20150819_133236_cell_55.png,0
630,C89P50ThinF_IMG_20150820_163728_cell_139.png,0
631,C138P99ThinF_IMG_20151005_171116_cell_120.png,0
632,C211ThinF_IMG_20151029_164248_cell_166.png,0
633,C187P148NThinF_IMG_20151203_153410_cell_29.png,0
634,C53P14thinF_IMG_20150726_114404_cell_99.png,0
635,C218ThinF_IMG_20151106_144228_cell_61.png,0
636,C211ThinF_IMG_20151029_164218_cell_49.png,0
637,C119P80ThinF_IMG_20151002_124345_cell_103.png,0
638,C71P32_ThinF_IMG_20150813_163120_cell_70.png,0
639,C39P4thinF_original_IMG_20150622_105253_cell_10.png,0
640,C133P94ThinF_IMG_20151004_155721_cell_107.png,0
641,C159P120ThinF_IMG_20151115_190421_cell_22.png,0
642,C45P6ThinF_IMG_20151130_154725_cell_107.png,0
643,C226ThinF_IMG_20151112_131622_cell_82.png,0
644,C177P138NThinF_IMG_20151201_142846_cell_1.png,0
645,C133P94ThinF_IMG_20151004_154351_cell_44.png,0
646,C75P36_ThinF_IMG_20150815_163147_cell_86.png,0
647,C111P72ThinF_IMG_20150930_113610_cell_9.png,0
648,C222ThinF_IMG_20151115_151211_cell_184.png,0
649,C111P72ThinF_IMG_20150930_112827_cell_128.png,0
650,C172P133ThinF_IMG_20151119_155019_cell_6.png,0
651,C186P147NThinF_IMG_20151203_150808_cell_66.png,0
652,C214ThinF_IMG_20151106_131748_cell_144.png,0
653,C132P93ThinF_IMG_20151004_152257_cell_5.png,0
654,C146P107ThinF_IMG_20151018_140044_cell_207.png,0
655,C65P26N_ThinF_IMG_20150818_154714_cell_120.png,0
656,C46P7ThinF_IMG_20151130_210123_cell_115.png,0
657,C96P57ThinF_IMG_20150824_105531_cell_71.png,0
658,C95P56ThinF_IMG_20150821_172319_cell_4.png,0
659,C231ThinF_IMG_20151112_153147_cell_83.png,0
660,C202ThinF_IMG_20151015_151254_cell_118.png,0
661,C79P40ThinF_IMG_20150817_102702_cell_175.png,0
662,C134P95ThinF_IMG_20151005_122331_cell_39.png,0
663,C38P3thinF_original_IMG_20150621_112116_cell_63.png,0
664,C135P96ThinF_IMG_20151005_124444_cell_27.png,0
665,C213ThinF_IMG_20151106_112252_cell_194.png,0
666,C116P77ThinF_IMG_20150930_171219_cell_34.png,0
667,C111P72ThinF_IMG_20150930_113610_cell_198.png,0
668,C70P31_ThinF_IMG_20150813_130332_cell_32.png,0
669,C93P54ThinF_IMG_20150821_163452_cell_126.png,0
670,C59P20thinF_IMG_20150803_112733_cell_2.png,0
671,C224ThinF_IMG_20151112_113157_cell_66.png,0
672,C154P115ThinF_IMG_20151115_141336_cell_96.png,0
673,C148P109ThinF_IMG_20151115_112333_cell_232.png,0
674,C7NthinF_IMG_20150611_104824_cell_197.png,0
675,C187P148NThinF_IMG_20151203_152841_cell_44.png,0
676,C239ThinF_IMG_20151127_113223_cell_116.png,0
677,C81P42ThinF_IMG_20150817_120712_cell_154.png,0
678,C134P95ThinF_IMG_20151005_121834_cell_37.png,0
679,C80P41ThinF_IMG_20150817_110957_cell_4.png,0
680,C181P142ThinF_IMG_20151127_155914_cell_37.png,0
681,C240ThinF_IMG_20151127_115247_cell_205.png,0
682,C228ThinF_IMG_20151112_142109_cell_144.png,0
683,C127P88ThinF_IMG_20151004_111436_cell_103.png,0
684,C126P87ThinF_IMG_20151004_104813_cell_110.png,0
685,C13NThinF_IMG_20150614_131617_cell_47.png,0
686,C203ThinF_IMG_20151029_104112_cell_251.png,0
687,C234ThinF_IMG_20151112_163036_cell_13.png,0
688,C224ThinF_IMG_20151112_112834_cell_143.png,0
689,C214ThinF_IMG_20151106_114526_cell_236.png,0
690,C240ThinF_IMG_20151127_115306_cell_172.png,0
691,C176P137NThinF_IMG_20151201_121808_cell_70.png,0
692,C3thin_original_IMG_20150608_163002_cell_159.png,0
693,C73P34_ThinF_IMG_20150815_111302_cell_8.png,0
694,C210ThinF_IMG_20151029_162357_cell_37.png,0
695,C75P36_ThinF_IMG_20150815_163147_cell_131.png,0
696,C88P49ThinF_IMG_20150820_151626_cell_160.png,0
697,C58P19thinF_IMG_20150802_121847_cell_120.png,0
698,C136P97ThinF_IMG_20151005_140538_cell_65.png,0
699,C86P47ThinF_IMG_20150820_123717_cell_231.png,0
700,C56P17thinF_IMG_20150728_155921_cell_37.png,0
701,C47P8thin_Original_Motic_IMG_20150714_093512_cell_129.png,0
702,C112P73ThinF_IMG_20150930_131900_cell_55.png,0
703,C204ThinF_IMG_20151029_110627_cell_111.png,0
704,C13NThinF_IMG_20150614_131553_cell_149.png,0
705,C87P48ThinF_IMG_20150820_144855_cell_181.png,0
706,C88P49ThinF_IMG_20150820_150724_cell_104.png,0
707,C211ThinF_IMG_20151029_164451_cell_213.png,0
708,C224ThinF_IMG_20151112_112334_cell_4.png,0
709,C73P34_ThinF_IMG_20150815_111302_cell_127.png,0
710,C46P7ThinF_IMG_20151130_210123_cell_112.png,0
711,C189P150ThinF_IMG_20151203_141406_cell_4.png,0
712,C236ThinF_IMG_20151127_102428_cell_87.png,0
713,C71P32_ThinF_IMG_20150813_162016_cell_44.png,0
714,C145P106ThinF_IMG_20151016_155051_cell_14.png,0
715,C180P141NThinF_IMG_20151201_163702_cell_168.png,0
716,C73P34_ThinF_IMG_20150815_111114_cell_77.png,0
717,C51AP12thinF_IMG_20150724_155046_cell_75.png,0
718,C174P135NThinF_IMG_20151127_135512_cell_44.png,0
719,C101P62ThinF_IMG_20150918_151006_cell_17.png,0
720,C100P61ThinF_IMG_20150918_150041_cell_76.png,0
721,C189P150ThinF_IMG_20151203_141110_cell_58.png,0
722,C51AP12thinF_IMG_20150724_155046_cell_35.png,0
723,C159P120ThinF_IMG_20151115_185541_cell_69.png,0
724,C90P51ThinF_IMG_20150821_115310_cell_101.png,0
725,C174P135NThinF_IMG_20151127_135554_cell_166.png,0
726,C114P75ThinF_IMG_20150930_151150_cell_153.png,0
727,C181P142ThinF_IMG_20151127_160539_cell_119.png,0
728,C169P130ThinF_IMG_20151118_173039_cell_81.png,0
729,C183P144NThinF_IMG_20151201_222917_cell_30.png,0
730,C210ThinF_IMG_20151029_162834_cell_56.png,0
731,C61P22N_ThinF_IMG_20150818_112518_cell_133.png,0
732,C157P118ThinF_IMG_20151115_163915_cell_85.png,0
733,C121P82ThinF_IMG_20151002_132926_cell_35.png,0
734,C226ThinF_IMG_20151112_131622_cell_41.png,0
735,C97P58ThinF_IMG_20150917_151512_cell_16.png,0
736,C125P86ThinF_IMG_20151004_102619_cell_58.png,0
737,C39P4thinF_original_IMG_20150622_110435_cell_50.png,0
738,C54P15thinF_IMG_20150728_102017_cell_149.png,0
739,C204ThinF_IMG_20151029_112231_cell_169.png,0
740,C110P71ThinF_IMG_20150930_105319_cell_5.png,0
741,C5NThinF_IMG_20150609_122020_cell_205.png,0
742,C173P134NThinF_IMG_20151130_125501_cell_174.png,0
743,C152P113ThinF_IMG_20151115_124217_cell_1.png,0
744,C108P69ThinF_IMG_20150924_223834_cell_204.png,0
745,C76P37ThinF_IMG_20150815_172902_cell_189.png,0
746,C125P86ThinF_IMG_20151004_101929_cell_7.png,0
747,C47P8thin_Original_Motic_IMG_20150714_093600_cell_31.png,0
748,C2NThinF_IMG_20150604_114631_cell_38.png,0
749,C54P15thinF_IMG_20150728_102017_cell_146.png,0
750,C125P86ThinF_IMG_20151004_102013_cell_75.png,0
751,C232ThinF_IMG_20151112_154719_cell_61.png,0
752,C231ThinF_IMG_20151112_153147_cell_197.png,0
753,C211ThinF_IMG_20151029_164033_cell_91.png,0
754,C147P108ThinF_IMG_20151115_092900_cell_145.png,0
755,C33P1thinF_IMG_20150619_121435a_cell_41.png,0
756,C167P128ReThinF_IMG_20151201_105707_cell_84.png,0
757,C225ThinF_IMG_20151112_113953_cell_197.png,0
758,C107P68ThinF_IMG_20150924_222233_cell_93.png,0
759,C189P150ThinF_IMG_20151203_140902_cell_25.png,0
760,C76P37ThinF_IMG_20150815_165356_cell_120.png,0
761,C157P118ThinF_IMG_20151115_164141_cell_126.png,0
762,C223ThinF_IMG_20151112_104410_cell_209.png,0
763,C160P121ThinF_IMG_20151116_093109_cell_86.png,0
764,C92P53ThinF_IMG_20150821_151722_cell_33.png,0
765,C155P116ThinF_IMG_20151115_143051_cell_69.png,0
766,C50P11thinF_IMG_20150724_120716_cell_135.png,0
767,C103P64ThinF_IMG_20150918_165510_cell_163.png,0
768,C184P145ThinF_IMG_20151203_104153_cell_54.png,0
769,C60P21thinF_IMG_20150803_144510_cell_20.png,0
770,C81P42ThinF_IMG_20150817_120351_cell_1.png,0
771,C173P134NThinF_IMG_20151130_125408_cell_255.png,0
772,C54P15thinF_IMG_20150728_112938_cell_46.png,0
773,C141P102ThinF_IMG_20151005_214208_cell_57.png,0
774,C182P143NThinF_IMG_20151201_172524_cell_25.png,0
775,C124P85ThinF_IMG_20151002_154808_cell_63.png,0
776,C227ThinF_IMG_20151112_135422_cell_24.png,0
777,C134P95ThinF_IMG_20151005_121343_cell_68.png,0
778,C233ThinF_IMG_20151112_160635_cell_216.png,0
779,C165P126ThinF_IMG_20151117_172356_cell_37.png,0
780,C239ThinF_IMG_20151127_113253_cell_94.png,0
781,C122P83ThinF_IMG_20151002_145751_cell_7.png,0
782,C128P89ThinF_IMG_20151004_130408_cell_61.png,0
783,C126P87ThinF_IMG_20151004_105100_cell_91.png,0
784,C164P125ThinF_IMG_20151116_115112_cell_71.png,0
785,C140P101ThinF_IMG_20151005_210026_cell_102.png,0
786,C113P74ThinF_IMG_20150930_135904_cell_25.png,0
787,C84P45ThinF_IMG_20150818_101226_cell_45.png,0
788,C213ThinF_IMG_20151106_112759_cell_224.png,0
789,C226ThinF_IMG_20151112_131731_cell_232.png,0
790,C62P23N_ThinF_IMG_20150818_133307_cell_48.png,0
791,C174P135NThinF_IMG_20151127_135311_cell_162.png,0
792,C4thin_original_IMG_20150608_170038_cell_65.png,0
793,C13NThinF_IMG_20150614_131617_cell_101.png,0
794,C124P85ThinF_IMG_20151002_155101_cell_164.png,0
795,C96P57ThinF_IMG_20150824_111748_cell_169.png,0
796,C122P83ThinF_IMG_20151002_145918_cell_87.png,0
797,C62P23N_ThinF_IMG_20150818_133055_cell_4.png,0
798,C100P61ThinF_IMG_20150918_144104_cell_131.png,0
799,C92P53ThinF_IMG_20150821_150718_cell_176.png,0
800,C76P37ThinF_IMG_20150815_171214_cell_40.png,0
801,C65P26N_ThinF_IMG_20150818_154714_cell_69.png,0
802,C184P145ThinF_IMG_20151203_102405_cell_98.png,0
803,C159P120ThinF_IMG_20151115_190642_cell_138.png,0
804,C208ThinF_IMG_20151029_155436_cell_187.png,0
805,C94P55ThinF_IMG_20150821_165519_cell_165.png,0
806,C132P93ThinF_IMG_20151004_151733_cell_40.png,0
807,C117P78ThinF_IMG_20150930_214941_cell_19.png,0
808,C82P43ThinF_IMG_20150817_124418_cell_39.png,0
809,C61P22N_ThinF_IMG_20150818_112704_cell_155.png,0
810,C219ThinF_IMG_20151106_150314_cell_105.png,0
811,C156P117ThinF_IMG_20151115_154435_cell_97.png,0
812,C87P48ThinF_IMG_20150820_132642_cell_85.png,0
813,C220ThinF_IMG_20151106_154016_cell_69.png,0
814,C75P36_ThinF_IMG_20150815_162935_cell_36.png,0
815,C55P16thinF_IMG_20150728_121151_cell_34.png,0
816,C102P63ThinF_IMG_20150918_162300_cell_29.png,0
817,C241NThinF_IMG_20151207_124608_cell_51.png,0
818,C33P1thinF_IMG_20150619_121229a_cell_144.png,0
819,C110P71ThinF_IMG_20150930_110052_cell_149.png,0
820,C66P27N_ThinF_IMG_20150818_163551_cell_12.png,0
821,C123P84ThinF_IMG_20151002_151851_cell_130.png,0
822,C219ThinF_IMG_20151106_145856_cell_75.png,0
823,C93P54ThinF_IMG_20150821_162641_cell_105.png,0
824,C152P113ThinF_IMG_20151115_123837_cell_75.png,0
825,C219ThinF_IMG_20151106_145856_cell_49.png,0
826,C147P108ThinF_IMG_20151115_092605_cell_23.png,0
827,C215ThinF_IMG_20151106_133247_cell_119.png,0
828,C81P42ThinF_IMG_20150817_120351_cell_84.png,0
829,C168P129ThinF_IMG_20151118_153739_cell_48.png,0
830,C116P77ThinF_IMG_20150930_171954_cell_59.png,0
831,C218ThinF_IMG_20151106_143940_cell_147.png,0
832,C145P106ThinF_IMG_20151016_154309_cell_29.png,0
833,C114P75ThinF_IMG_20150930_150013_cell_192.png,0
834,C82P43ThinF_IMG_20150817_123652_cell_156.png,0
835,C108P69ThinF_IMG_20150924_223834_cell_140.png,0
836,C12NThinF_IMG_20150614_124301_cell_259.png,0
837,C228ThinF_IMG_20151112_142900_cell_184.png,0
838,C240ThinF_IMG_20151127_115545_cell_127.png,0
839,C115P76ThinF_IMG_20150930_163018_cell_113.png,0
840,C3thin_original_IMG_20150608_162922_cell_33.png,0
841,C106P67ThinF_IMG_20150924_104044_cell_121.png,0
842,C55P16thinF_IMG_20150728_123154_cell_22.png,0
843,C64P25N_ThinF_IMG_20150818_152921_cell_13.png,0
844,C185P146ThinF_IMG_20151203_110933_cell_134.png,0
845,C138P99ThinF_IMG_20151005_173453_cell_104.png,0
846,C166P127ThinF_IMG_20151117_195030_cell_159.png,0
847,C159P120ThinF_IMG_20151115_190812_cell_119.png,0
848,C202ThinF_IMG_20151015_152200_cell_148.png,0
849,C208ThinF_IMG_20151029_151017_cell_107.png,0
850,C214ThinF_IMG_20151106_115440_cell_135.png,0
851,C163P124ThinF_IMG_20151116_111742_cell_21.png,0
852,C33P1thinF_IMG_20150619_115740a_cell_65.png,0
853,C116P77ThinF_IMG_20150930_171635_cell_10.png,0
854,C113P74ThinF_IMG_20150930_134949_cell_11.png,0
855,C64P25N_ThinF_IMG_20150818_152921_cell_119.png,0
856,C109P70ThinF_IMG_20150930_103113_cell_15.png,0
857,C152P113ThinF_IMG_20151115_124032_cell_153.png,0
858,C109P70ThinF_IMG_20150930_103113_cell_28.png,0
859,C216ThinF_IMG_20151106_135653_cell_36.png,0
860,C183P144NThinF_IMG_20151201_224107_cell_42.png,0
861,C53P14thinF_IMG_20150726_114404_cell_120.png,0
862,C235ThinF_IMG_20151112_164918_cell_158.png,0
863,C154P115ThinF_IMG_20151115_141507_cell_16.png,0
864,C188P149ThinF_IMG_20151203_135433_cell_19.png,0
865,C47P8thinOriginalOlympusCX21_IMG_20150717_174844_cell_165.png,0
866,C174P135NThinF_IMG_20151127_135311_cell_41.png,0
867,C94P55ThinF_IMG_20150821_170403_cell_4.png,0
868,C86P47ThinF_IMG_20150820_123717_cell_190.png,0
869,C237ThinF_IMG_20151127_104844_cell_72.png,0
870,C65P26N_ThinF_IMG_20150818_154326_cell_94.png,0
871,C131P92ThinF_IMG_20151004_151126_cell_58.png,0
872,C37BP2_thinF_IMG_20150620_133111a_cell_69.png,0
873,C70P31_ThinF_IMG_20150813_130849_cell_2.png,0
874,C56P17thinF_IMG_20150728_151330_cell_98.png,0
875,C239ThinF_IMG_20151127_113202_cell_26.png,0
876,C111P72ThinF_IMG_20150930_113003_cell_136.png,0
877,C12NThinF_IMG_20150614_124244_cell_90.png,0
878,C71P32_ThinF_IMG_20150813_163655_cell_176.png,0
879,C112P73ThinF_IMG_20150930_131516_cell_119.png,0
880,C202ThinF_IMG_20151015_152333_cell_66.png,0
881,C108P69ThinF_IMG_20150924_225004_cell_25.png,0
882,C171P132ThinF_IMG_20151119_153150_cell_159.png,0
883,C81P42ThinF_IMG_20150817_120856_cell_7.png,0
884,C100P61ThinF_IMG_20150918_145938_cell_67.png,0
